X,Y,fid,CLAVE,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POBTOT,Clasifica,POBFEM,POBMAS,POB0_14,POB15_64,POB65_MAS,VIVTOT,CVEGEO_L,Pob_001,FID_1,Shape__,CLAVE_1,ENTIDAD_1,NOM_ENT_1,MUN_1,NOM_MUN_1,LOC_1,NOM_LOC_1,POBTOT_1,Clasific_1,POBFEM_1,POBMAS_1,POB0_14_15,POB15_6_65,POB65_MA_1,VIVTOT_1,CVEGEO_L_1,Pob_0012,Tipo_A,REGION,Sistema_C,UGA,LATITUD,LONGITUD,icon_url
-113.223429444014,27.3509402774718,"626",30020089,3,Baja California Sur,"002",Mulegé,"0089",Los Mártires,"424","4","162","262","54","369","1","144","30020089","424",625,Point ZM,30020089,3,Baja California Sur,2,Mulegé,89,Los Mártires,424,4,162,262,54,369,1,144,30020089,424,Comunidad,8,,1,27.3509402775,-113.223429444,./1.png
-112.591638055652,27.4103347222696,"627",30020092,3,Baja California Sur,"002",Mulegé,"0092",El Mezquital,"2","5",*,*,*,*,*,"1","30020092","2",626,Point ZM,30020092,3,Baja California Sur,2,Mulegé,92,El Mezquital,2,5,0,0,0,0,0,1,30020092,2,Rancho,8,,2,27.4103347223,-112.591638056,./0.png
-113.258304444295,27.4177949997395,"628",30020109,3,Baja California Sur,"002",Mulegé,"0109",El Porvenir,"192","4","64","128","9","182","1","103","30020109","192",627,Point ZM,30020109,3,Baja California Sur,2,Mulegé,109,El Porvenir,192,4,64,128,9,182,1,103,30020109,192,Comunidad,8,,1,27.4177949997,-113.258304444,./1.png
-112.78276750052,27.0468377777413,"629",30020114,3,Baja California Sur,"002",Mulegé,"0114",Punta Blanca,"5","5",*,*,*,*,*,"1","30020114","5",628,Point ZM,30020114,3,Baja California Sur,2,Mulegé,114,Punta Blanca,5,5,0,0,0,0,0,1,30020114,5,Rancho,8,,3,27.0468377777,-112.782767501,./0.png
-114.599521389101,27.4787391661796,"630",30020115,3,Baja California Sur,"002",Mulegé,"0115",Puerto Nuevo,"6","6","3","3","0","4","2","44","30020115","6",629,Point ZM,30020115,3,Baja California Sur,2,Mulegé,115,Puerto Nuevo,6,6,3,3,0,4,2,44,30020115,6,Puerto,12,,1,27.4787391662,-114.599521389,./4.png
-113.573156666347,26.7176763886545,"631",30020116,3,Baja California Sur,"002",Mulegé,"0116",Punta Abreojos,"977","4","472","505","246","639","92","406","30020116","977",630,Point ZM,30020116,3,Baja California Sur,2,Mulegé,116,Punta Abreojos,977,4,472,505,246,639,92,406,30020116,977,Comunidad,8,,1,26.7176763887,-113.573156666,./1.png
-111.958240832448,27.0664880552796,"632",30020117,3,Baja California Sur,"002",Mulegé,"0117",Punta Chivato,"12","5","5","7","0","6","6","133","30020117","12",631,Point ZM,30020117,3,Baja California Sur,2,Mulegé,117,Punta Chivato,12,5,5,7,0,6,6,133,30020117,12,Rancho,15,,4,27.0664880553,-111.958240832,./0.png
-115.078402500575,27.8473591670919,"633",30020119,3,Baja California Sur,"002",Mulegé,"0119",Punta Eugenia,"2","5",*,*,*,*,*,"52","30020119","2",632,Point ZM,30020119,3,Baja California Sur,2,Mulegé,119,Punta Eugenia,2,5,0,0,0,0,0,52,30020119,2,Rancho,12,,1,27.8473591671,-115.078402501,./0.png
-114.042196667542,27.0159019438197,"634",30020120,3,Baja California Sur,"002",Mulegé,"0120",Punta Prieta,"160","4","88","72","42","107","9","69","30020120","160",633,Point ZM,30020120,3,Baja California Sur,2,Mulegé,120,Punta Prieta,160,4,88,72,42,107,9,69,30020120,160,Comunidad,12,,1,27.0159019438,-114.042196668,./1.png
-113.16026527862,27.2189030557315,"635",30020134,3,Baja California Sur,"002",Mulegé,"0134",San Ángel,"6","5",*,*,*,*,*,"1","30020134","6",634,Point ZM,30020134,3,Baja California Sur,2,Mulegé,134,San Ángel,6,5,0,0,0,0,0,1,30020134,6,Rancho,8,,1,27.2189030557,-113.160265279,./0.png
-112.771559444113,26.7506950002741,"636",30020137,3,Baja California Sur,"002",Mulegé,"0137",San Bartolo,"3","5",*,*,*,*,*,"1","30020137","3",635,Point ZM,30020137,3,Baja California Sur,2,Mulegé,137,San Bartolo,3,5,0,0,0,0,0,1,30020137,3,Rancho,8,,5,26.7506950003,-112.771559444,./0.png
-112.161936944035,27.1623824997526,"637",30020140,3,Baja California Sur,"002",Mulegé,"0140",San Bruno,"739","4","368","371","199","475","65","310","30020140","739",636,Point ZM,30020140,3,Baja California Sur,2,Mulegé,140,San Bruno,739,4,368,371,199,475,65,310,30020140,739,Comunidad,15,,4,27.1623824998,-112.161936944,./1.png
-113.015180000157,27.5975449999019,"638",30020147,3,Baja California Sur,"002",Mulegé,"0147",San Francisco de la Sierra,"57","4","30","27","14","37","6","27","30020147","57",637,Point ZM,30020147,3,Baja California Sur,2,Mulegé,147,San Francisco de la Sierra,57,4,30,27,14,37,6,27,30020147,57,Comunidad,16,,1,27.5975449999,-113.01518,./1.png
-112.894947500826,27.2819741664746,"639",30020149,3,Baja California Sur,"002",Mulegé,"0149",San Ignacio,"521","3","268","253","102","330","89","272","30020149","521",638,Point ZM,30020149,3,Baja California Sur,2,Mulegé,149,San Ignacio,521,3,268,253,102,330,89,272,30020149,521,Pueblo,8,Comunidad Sustentable,1,27.2819741665,-112.894947501,./2.png
-112.396065277291,27.013565555506,"640",30020155,3,Baja California Sur,"002",Mulegé,"0155",La Enramada de San Javier,"2","5",*,*,*,*,*,"1","30020155","2",639,Point ZM,30020155,3,Baja California Sur,2,Mulegé,155,La Enramada de San Javier,2,5,0,0,0,0,0,1,30020155,2,Rancho,15,,2,27.0135655555,-112.396065277,./0.png
-112.861638056551,27.1805388882591,"641",30020157,3,Baja California Sur,"002",Mulegé,"0157",San Joaquín,"6","5",*,*,*,*,*,"4","30020157","6",640,Point ZM,30020157,3,Baja California Sur,2,Mulegé,157,San Joaquín,6,5,0,0,0,0,0,4,30020157,6,Rancho,8,,3,27.1805388883,-112.861638057,./0.png
-114.473504167084,27.5382072222855,"642",30020158,3,Baja California Sur,"002",Mulegé,"0158",San José de Castro,"2","5",*,*,*,*,*,"5","30020158","2",641,Point ZM,30020158,3,Baja California Sur,2,Mulegé,158,San José de Castro,2,5,0,0,0,0,0,5,30020158,2,Rancho,12,,1,27.5382072223,-114.473504167,./0.png
-112.723691667536,26.5878197225022,"643",30020159,3,Baja California Sur,"002",Mulegé,"0159",San José de Gracia,"25","4","7","18","0","14","11","38","30020159","25",642,Point ZM,30020159,3,Baja California Sur,2,Mulegé,159,San José de Gracia,25,4,7,18,0,14,11,38,30020159,25,Comunidad,8,,5,26.5878197225,-112.723691668,./1.png
-112.236731666433,27.0615544446819,"644",30020160,3,Baja California Sur,"002",Mulegé,"0160",San José de Magdalena,"128","4","68","60","33","62","33","102","30020160","128",643,Point ZM,30020160,3,Baja California Sur,2,Mulegé,160,San José de Magdalena,128,4,68,60,33,62,33,102,30020160,128,Comunidad,15,,2,27.0615544447,-112.236731666,./1.png
-112.898908055762,27.3006197223224,"645",30020164,3,Baja California Sur,"002",Mulegé,"0164",San Lino,"382","4","191","191","88","220","70","201","30020164","382",644,Point ZM,30020164,3,Baja California Sur,2,Mulegé,164,San Lino,382,4,191,191,88,220,70,201,30020164,382,Comunidad,8,,1,27.3006197223,-112.898908056,./1.png
-112.222680555363,27.2220933332408,"646",30020165,3,Baja California Sur,"002",Mulegé,"0165",Ejido San Lucas,"732","4","343","389","203","479","50","296","30020165","732",645,Point ZM,30020165,3,Baja California Sur,2,Mulegé,165,Ejido San Lucas,732,4,343,389,203,479,50,296,30020165,732,Comunidad,15,,2,27.2220933332,-112.222680555,./1.png
-112.666544444171,26.9017277778148,"647",30020174,3,Baja California Sur,"002",Mulegé,"0174",San Quintín,"3","5",*,*,*,*,*,"1","30020174","3",646,Point ZM,30020174,3,Baja California Sur,2,Mulegé,174,San Quintín,3,5,0,0,0,0,0,1,30020174,3,Rancho,8,,5,26.9017277778,-112.666544444,./0.png
-111.567767777961,26.6177469442661,"648",30020181,3,Baja California Sur,"002",Mulegé,"0181",San Sebastián,"3","5","0","3","0","2","1","26","30020181","3",647,Point ZM,30020181,3,Baja California Sur,2,Mulegé,181,San Sebastián,3,5,0,3,0,2,1,26,30020181,3,Rancho,15,,8,26.6177469443,-111.567767778,./0.png
-112.350787777534,27.2600941674119,"649",30020182,3,Baja California Sur,"002",Mulegé,"0182",Santa Águeda,"63","4","35","28","13","35","15","51","30020182","63",648,Point ZM,30020182,3,Baja California Sur,2,Mulegé,182,Santa Águeda,63,4,35,28,13,35,15,51,30020182,63,Comunidad,15,,1,27.2600941674,-112.350787778,./1.png
-112.904627778149,27.1378727778065,"650",30020201,3,Baja California Sur,"002",Mulegé,"0201",San Zacarías,"20","4","11","9","3","11","6","10","30020201","20",649,Point ZM,30020201,3,Baja California Sur,2,Mulegé,201,San Zacarías,20,4,11,9,3,11,6,10,30020201,20,Comunidad,8,,1,27.1378727778,-112.904627778,./1.png
-112.212554443633,26.8203011111074,"651",30020202,3,Baja California Sur,"002",Mulegé,"0202",El Sauce,"4","5",*,*,*,*,*,"1","30020202","4",650,Point ZM,30020202,3,Baja California Sur,2,Mulegé,202,El Sauce,4,5,0,0,0,0,0,1,30020202,4,Rancho,15,,4,26.8203011111,-112.212554444,./0.png
-112.642133055896,26.8372305554459,"652",30020204,3,Baja California Sur,"002",Mulegé,"0204",El Sauzal,"4","5",*,*,*,*,*,"1","30020204","4",651,Point ZM,30020204,3,Baja California Sur,2,Mulegé,204,El Sauzal,4,5,0,0,0,0,0,1,30020204,4,Rancho,8,,5,26.8372305554,-112.642133056,./0.png
-113.339399167637,27.6080963884376,"653",30020209,3,Baja California Sur,"002",Mulegé,"0209",El Tablón,"5","5",*,*,*,*,*,"2","30020209","5",652,Point ZM,30020209,3,Baja California Sur,2,Mulegé,209,El Tablón,5,5,0,0,0,0,0,2,30020209,5,Rancho,16,,1,27.6080963884,-113.339399168,./0.png
